what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.resources",1371945717616
started,bundle,org.eclipse.ui.net,1.2.101.v20120914-093638,"org.eclipse.ui.net",1371945717616
started,bundle,org.eclipse.ui.trace,1.0.1.v20121204-224553,"org.eclipse.ui.trace",1371945717632
started,bundle,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views",1371945717648
started,bundle,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"org.eclipse.ui.workbench",1371945717663
started,bundle,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.workbench.texteditor",1371945717679
started,bundle,org.eclipse.update.configurator,3.3.200.v20120912-144026,"org.eclipse.update.configurator",1371945717694
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1371945717710
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201106081058,"org.eclipse.cdt.codan.core",1371945717710
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1371945717710
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1371945717726
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1371945717757
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1371945717757
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1371945717773
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1371945717788
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1371945717819
started,bundle,org.eclipse.egit.core,1.0.0.201106090707-r,"org.eclipse.egit.core",1371945717819
started,bundle,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui",1371945717851
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1371945717866
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1371945717882
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1371945717898
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1371945717898
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1371945717898
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1371945717913
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1371945717929
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1371945717929
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1371945717929
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1371945717944
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1371945717960
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1371945717976
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1371945717991
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1371945718023
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1371945718054
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1371945718085
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1371945718101
os,sysinfo,,,"win32",1371945718116
arch,sysinfo,,,"x86_64",1371945718116
ws,sysinfo,,,"win32",1371945718116
locale,sysinfo,,,"pt_BR",1371945718116
processors,sysinfo,,,"4",1371945718116
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1371945718116
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1371945718116
java.specification.name,sysinfo,,,"Java Platform API Specification",1371945718116
java.specification.vendor,sysinfo,,,"Oracle Corporation",1371945718116
java.specification.version,sysinfo,,,"1.7",1371945718116
java.vendor,sysinfo,,,"Oracle Corporation",1371945718116
java.version,sysinfo,,,"1.7.0_17",1371945718116
java.vm.info,sysinfo,,,"mixed mode",1371945718116
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1371945718116
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1371945718116
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1371945718116
java.vm.specification.version,sysinfo,,,"1.7",1371945718116
java.vm.vendor,sysinfo,,,"Oracle Corporation",1371945718116
java.vm.version,sysinfo,,,"23.7-b01",1371945718116
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945718116
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371945718194
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945718444
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945727077
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945727436
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945728921
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945729217
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945730468
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945731061
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945733531
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945745257
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945756336
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945763482
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945895887
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945903202
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945906890
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945907593
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945908718
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945909375
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945909390
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945910453
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945911468
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371945912328
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945912343
started,bundle,org.eclipse.compare,3.5.301.v20130125-135424,"org.eclipse.compare",1371945920406
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945924766
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945937081
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945939128
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945949644
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945955707
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371945969317
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945970083
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371945970333
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946111687
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946122330
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineEnd",1371946129771
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineEnd",1371946131333
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946134005
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946134130
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946134146
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946168948
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946170666
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946368764
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946370968
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946647032
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946648656
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946650968
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946654861
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946656928
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946659113
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946659166
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946689914
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946690223
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946694656
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946694672
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946700960
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946701177
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946703174
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946703675
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946703855
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946704940
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946705528
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946705691
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946706183
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946706721
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946706916
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946711117
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946715012
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946716748
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946718452
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946719362
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946720145
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946722459
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946723403
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946724259
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946728377
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946747828
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946748101
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946748824
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946750546
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946751855
closed,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1371946752016
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946752109
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946752179
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946752242
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371946752318
closed,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946752843
closed,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371946753709
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.400.v20120523-2012,"org.eclipse.pde.api.tools.ui",1371946755087
stopped,bundle,org.eclipse.pde.ds.ui,1.0.200.v20120530-1435,"org.eclipse.pde.ds.ui",1371946755098
stopped,bundle,org.eclipse.pde.runtime,3.4.300.v20120523-1453,"org.eclipse.pde.runtime",1371946755105
stopped,bundle,org.eclipse.pde.ua.ui,1.0.200.v20120523-1453,"org.eclipse.pde.ua.ui",1371946755130
stopped,bundle,org.eclipse.pde.ui.templates,3.4.500.v20120523-2012,"org.eclipse.pde.ui.templates",1371946755153
stopped,bundle,org.eclipse.pde.ui,3.7.2.v20130121-093123,"org.eclipse.pde.ui",1371946755175
stopped,bundle,org.eclipse.ant.ui,3.5.301.v20121210-210948,"org.eclipse.ant.ui",1371946755192
stopped,bundle,org.eclipse.ant.launching,1.0.200.v20120530-1204,"org.eclipse.ant.launching",1371946755199
stopped,bundle,org.eclipse.compare.win32,1.0.200.v20120914-154749,"org.eclipse.compare.win32",1371946755233
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20120515-1650,"org.eclipse.equinox.p2.ui.sdk",1371946755239
stopped,bundle,org.eclipse.jdt.junit,3.7.100.v20120523-1543,"org.eclipse.jdt.junit",1371946755241
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20120522-1651,"org.eclipse.jdt.apt.ui",1371946755247
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.100.v20120530-1425,"org.eclipse.jdt.debug.ui",1371946755250
stopped,bundle,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui",1371946755250
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.search",1371946755259
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.traditional",1371946755264
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1371946755271
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1371946755271
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1371946755275
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201106081058,"org.eclipse.cdt.launch.remote",1371946755280
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1371946755287
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201106081058,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1371946755292
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1371946755298
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.ui",1371946755305
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201106081058,"org.eclipse.cdt.gdb.ui",1371946755310
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1371987514882
started,bundle,org.eclipse.osgi,3.8.2.v20130124-134944,"org.eclipse.osgi",1371987514886
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.301.v20120914-163612,"org.eclipse.equinox.simpleconfigurator",1371987514889
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1371987514892
started,bundle,org.apache.felix.gogo.command,0.8.0.v201108120515,"org.apache.felix.gogo.command",1371987514895
started,bundle,org.apache.felix.gogo.runtime,0.8.0.v201108120515,"org.apache.felix.gogo.runtime",1371987514898
started,bundle,org.apache.felix.gogo.shell,0.8.0.v201110170705,"org.apache.felix.gogo.shell",1371987514902
started,bundle,org.eclipse.compare.core,3.5.200.v20120522-1148,"org.eclipse.compare.core",1371987514904
started,bundle,org.eclipse.core.contenttype,3.4.200.v20120523-2004,"org.eclipse.core.contenttype",1371987514908
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20120521-2329,"org.eclipse.core.databinding.observable",1371987514911
started,bundle,org.eclipse.core.expressions,3.4.401.v20120912-155018,"org.eclipse.core.expressions",1371987514915
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20120523-1310,"org.eclipse.core.filebuffers",1371987514918
started,bundle,org.eclipse.core.filesystem,1.3.200.v20130115-145044,"org.eclipse.core.filesystem",1371987514924
started,bundle,org.eclipse.core.jobs,3.5.300.v20120912-155018,"org.eclipse.core.jobs",1371987514928
started,bundle,org.eclipse.core.net,1.2.200.v20120914-093638,"org.eclipse.core.net",1371987514933
started,bundle,org.eclipse.core.resources,3.8.1.v20121114-124432,"org.eclipse.core.resources",1371987514936
started,bundle,org.eclipse.core.runtime,3.8.0.v20120912-155025,"org.eclipse.core.runtime",1371987514940
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20120521-2346,"org.eclipse.core.runtime.compatibility",1371987514945
started,bundle,org.eclipse.core.variables,3.2.600.v20120521-2012,"org.eclipse.core.variables",1371987514949
started,bundle,org.eclipse.debug.core,3.7.100.v20120521-2012,"org.eclipse.debug.core",1371987514954
started,bundle,org.eclipse.e4.core.commands,0.10.1.v20120523-1955,"org.eclipse.e4.core.commands",1371987514958
started,bundle,org.eclipse.e4.core.contexts,1.2.0.v20121221-192508,"org.eclipse.e4.core.contexts",1371987514962
started,bundle,org.eclipse.e4.core.di,1.2.0.v20121024-173149,"org.eclipse.e4.core.di",1371987514968
started,bundle,org.eclipse.e4.core.services,1.0.0.v20120521-2346,"org.eclipse.e4.core.services",1371987514973
started,bundle,org.eclipse.e4.ui.bindings,0.10.3.v20130123-162658,"org.eclipse.e4.ui.bindings",1371987514977
